,label,position.x,position.y,position.z,dimensions.x,dimensions.y
542,Car,65.525,66.295,0.119,1.682,4.226
543,Car,176.901,194.008,0.543,2.077,4.48
544,Car,30.894,-5.2,0.543,2.03,4.951
545,Car,-100.713,122.066,0.419,1.825,4.441
546,Car,-14.693,-9.139,0.794,1.836,4.204
547,Car,-129.202,146.369,0.769,1.825,4.441
548,Car,-18.269,4.736,0.539,1.809,4.76
549,Car,156.172,159.028,0.201,1.983,4.2
550,Car,-75.087,97.916,0.069,1.825,4.441
551,Car,-58.68,81.513,0.459,1.756,4.441
552,Car,188.862,200.348,0.243,2.077,4.48
553,Car,81.12,81.989,0.29,1.915,4.2
554,Car,7.033,-6.399,0.372,1.841,5.174
555,Car,-39.265,-16.085,0.804,1.961,4.215
556,Car,96.07,121.35,0.513,2.039,4.31
557,Car,101.254,126.228,0.454,2.039,4.503
558,Car,90.591,115.466,0.513,2.021,4.24
559,Car,-23.454,-35.891,0.974,1.881,4.18
560,Car,63.062,77.768,0.326,1.812,4.691
561,Car,140.601,146.906,0.477,2.411,4.905
562,Car,115.393,129.972,0.622,2.195,4.524
563,Car,87.191,101.896,0.376,1.777,4.436
564,Car,26.322,12.588,0.229,1.886,4.787
565,Car,40.434,51.598,0.477,2.077,4.951
566,Car,4.862,21.531,0.555,1.806,4.391
567,Car,105.617,120.726,0.756,2.195,4.524
568,Car,21.393,36.029,0.495,1.806,4.561
569,Car,94.585,109.113,0.676,2.195,4.524
570,Car,15.328,34.313,0.405,1.806,4.391
571,Pedestrian,24.243,53.376,0.895,0.946,1.081
572,Car,11.938,17.132,0.553,1.934,4.229
573,Car,140.541,146.978,0.477,2.411,4.905
574,Car,105.539,120.543,0.543,2.195,4.524
575,Car,26.295,12.614,0.23,1.815,4.816
576,Car,11.951,17.102,0.543,1.934,4.162
577,Car,87.197,101.869,0.332,1.794,4.436
578,Car,62.865,77.544,0.376,1.812,4.691
579,Car,15.259,34.234,0.405,1.806,4.391
580,Car,175.977,188.037,0.493,2.077,4.48
581,Car,40.393,51.596,0.427,2.077,4.951
582,Car,115.418,130.056,0.54,2.195,4.524
583,Car,94.641,109.17,0.676,2.195,4.691
584,Pedestrian,24.341,53.418,0.888,0.956,0.985
585,Car,21.226,35.864,0.445,1.806,4.561
586,Car,20.759,31.401,0.591,1.867,4.629
587,Car,-60.458,-37.423,0.934,2.104,4.215
588,Car,26.281,36.583,0.451,1.867,4.689
589,Car,-44.205,-44.985,0.986,2.049,4.409
590,Car,-75.223,102.943,0.519,1.825,4.441
591,Car,82.091,107.072,0.679,1.99,4.386
592,Car,-30.673,-7.523,0.759,1.849,4.723
593,Car,-8.563,-7.692,0.787,1.94,4.302
594,Car,-8.414,6.991,0.619,1.756,4.441
595,Pedestrian,7.998,36.596,0.781,0.824,1.259
596,Car,-6.854,26.46,0.589,2.102,4.628
597,Car,34.919,-11.359,0.811,1.924,4.164
598,Car,52.185,-35.799,2.598,1.841,4.408
599,Car,49.623,-24.245,1.665,1.841,4.408
600,Car,-8.704,23.317,0.6,1.937,4.143
601,Car,114.658,116.61,0.221,1.983,4.2
602,Car,-135.034,138.651,0.169,1.825,4.441
603,Car,-19.084,33.955,0.658,2.17,4.835
604,Car,-13.885,28.142,0.481,2.044,4.381
605,Car,126.755,152.526,0.295,2.039,4.503
606,Car,-91.888,114.456,0.625,1.913,4.441
607,Car,-43.761,54.308,0.226,1.913,4.441
608,Car,31.963,-0.73,0.433,1.841,4.408
609,Car,62.266,-48.944,3.503,1.841,4.408
610,Car,125.363,127.323,0.321,1.983,4.2
611,Car,164.026,166.822,0.201,1.983,4.2
612,Car,138.981,141.251,0.221,1.983,4.2
613,Car,-55.601,87.677,-0.031,1.825,4.441
614,Car,-13.929,9.403,0.572,1.849,4.464
615,Car,106.6,131.627,0.454,2.039,4.503
616,Car,-37.572,-30.756,1.113,1.94,4.302
617,Car,-72.037,-67.722,1.013,1.94,4.302
618,Car,182.401,197.639,0.493,2.077,4.48
619,Car,-24.022,38.877,0.506,2.048,4.609
620,Car,20.917,7.334,0.399,1.884,4.162
621,Car,77.27,102.08,0.679,2.119,4.52
622,Car,-19.791,-19.062,0.763,1.94,4.302
623,Car,114.778,140.501,0.295,2.039,4.503
624,Car,61.753,62.483,0.282,2.039,4.669
625,Car,55.958,56.33,0.24,2.007,4.879
626,Pedestrian,-4.481,22.344,0.577,0.77,0.933
627,Car,111.411,136.687,0.345,2.039,4.503
628,Car,-22.066,1.282,0.631,1.768,4.339
629,Car,69.3,69.879,0.188,1.794,4.207
630,Car,77.817,78.463,0.23,1.815,3.695
631,Car,-3.749,1.781,0.701,1.893,4.097
632,Car,85.008,85.754,0.343,1.858,3.593
633,Car,134.621,159.967,0.295,2.039,4.503
634,Car,85.409,-79.377,5.104,1.841,4.408
635,Car,45.624,-26.524,1.798,1.841,4.408
636,Car,-52.723,80.702,0.519,1.825,4.441
637,Car,152.975,179.175,0.295,2.039,4.503
638,Car,148.22,183.219,0.672,2.402,4.634
639,Car,86.425,111.36,0.461,1.853,4.24
640,Car,-50.769,73.911,0.459,1.756,4.441
641,Car,-64.358,-41.703,0.999,1.961,4.215
642,Car,65.525,66.295,0.119,1.682,4.226
643,Car,176.901,194.008,0.543,2.077,4.48
644,Car,30.894,-5.2,0.543,2.03,4.951
645,Car,-100.974,122.333,0.419,1.825,4.441
646,Car,-14.358,-8.8,0.79,1.836,4.204
647,Car,-128.692,146.897,0.769,1.825,4.441
648,Car,-18.269,4.736,0.539,1.809,4.76
649,Car,156.172,159.028,0.201,1.983,4.2
650,Car,-75.311,98.136,0.109,1.825,4.441
651,Car,-58.928,81.749,0.459,1.756,4.441
652,Car,188.862,200.348,0.243,2.077,4.48
653,Car,81.12,81.989,0.29,1.915,4.2
654,Car,7.346,-6.476,0.367,1.841,5.174
655,Car,-39.265,-16.085,0.804,1.961,4.215
656,Car,96.07,121.35,0.513,2.039,4.31
657,Car,101.254,126.228,0.454,2.039,4.503
658,Car,90.591,115.466,0.513,2.021,4.24
659,Car,-23.454,-35.891,0.974,1.881,4.18
660,Car,62.485,77.131,0.326,1.812,4.691
661,Car,141.267,147.578,0.477,2.411,4.905
662,Car,114.871,129.456,0.616,2.195,4.524
663,Car,86.74,101.441,0.376,1.777,4.436
664,Car,26.29,12.741,0.228,1.886,4.787
665,Car,40.056,51.193,0.477,2.077,4.951
666,Car,4.211,20.767,0.575,1.806,4.391
667,Car,105.149,120.259,0.754,2.195,4.524
668,Car,21.077,35.706,0.495,1.806,4.561
669,Car,94.222,108.742,0.676,2.195,4.524
670,Car,14.789,33.725,0.405,1.806,4.391
671,Pedestrian,24.147,53.293,0.893,0.946,1.081
672,Car,12.551,17.762,0.537,1.934,4.229
673,Car,141.192,147.615,0.477,2.411,4.905
674,Car,105.045,120.057,0.547,2.195,4.524
675,Car,26.256,12.782,0.23,1.815,4.816
676,Car,12.575,17.731,0.529,1.934,4.162
677,Car,86.618,101.282,0.332,1.794,4.436
678,Car,62.475,77.117,0.376,1.812,4.691
679,Car,14.602,33.523,0.405,1.806,4.391
680,Car,175.997,188.058,0.493,2.077,4.48
681,Car,39.925,51.1,0.427,2.077,4.951
682,Car,114.885,129.532,0.542,2.195,4.524
683,Car,94.188,108.706,0.676,2.195,4.691
684,Pedestrian,24.222,53.336,0.901,0.956,0.985
685,Car,20.891,35.521,0.445,1.806,4.561
686,Car,20.759,31.401,0.591,1.867,4.629
687,Car,-60.458,-37.423,0.934,2.104,4.215
688,Car,26.281,36.583,0.451,1.867,4.689
689,Car,-44.205,-44.985,0.986,2.049,4.409
690,Car,-75.548,103.295,0.519,1.825,4.441
691,Car,82.091,107.072,0.679,1.99,4.386
692,Car,-30.673,-7.523,0.759,1.849,4.723
693,Car,-8.148,-7.282,0.781,1.94,4.302
694,Car,-9.17,6.175,0.629,1.756,4.441
695,Pedestrian,7.875,36.454,0.781,0.824,1.259
696,Car,-6.854,26.46,0.589,2.102,4.628
697,Car,34.919,-11.359,0.811,1.924,4.164
698,Car,51.95,-35.442,2.558,1.841,4.408
699,Car,49.169,-23.639,1.623,1.841,4.408
700,Car,-8.704,23.317,0.6,1.937,4.143
701,Car,114.658,116.61,0.221,1.983,4.2
702,Car,-134.081,138.939,0.169,1.825,4.441
703,Car,-19.084,33.955,0.658,2.17,4.835
704,Car,-13.885,28.142,0.481,2.044,4.381
705,Car,126.755,152.526,0.295,2.039,4.503
706,Car,-92.193,114.759,0.636,1.913,4.441
707,Car,-42.615,53.187,0.226,1.913,4.441
708,Car,74.312,-64.606,3.944,1.841,4.408
709,Car,31.73,-0.336,0.419,1.841,4.408
710,Car,62.113,-48.735,3.498,1.841,4.408
711,Car,125.363,127.323,0.321,1.983,4.2
712,Car,164.026,166.822,0.201,1.983,4.2
713,Car,138.981,141.251,0.221,1.983,4.2
714,Car,-56.508,88.569,-0.031,1.825,4.441
715,Car,-13.929,9.403,0.572,1.849,4.464
716,Car,106.6,131.627,0.454,2.039,4.503
717,Car,-37.089,-30.342,1.113,1.94,4.302
718,Car,-70.886,-66.633,1.013,1.94,4.302
719,Car,182.401,197.639,0.493,2.077,4.48
720,Car,-24.022,38.877,0.506,2.048,4.609
721,Car,20.917,7.334,0.399,1.884,4.162
722,Car,77.27,102.08,0.679,2.119,4.52
723,Car,-19.725,-18.996,0.763,1.94,4.302
724,Car,114.778,140.501,0.295,2.039,4.503
725,Car,61.753,62.483,0.282,2.039,4.669
726,Car,55.958,56.33,0.24,2.007,4.879
727,Pedestrian,-4.36,22.463,0.585,0.77,0.933
728,Car,111.411,136.687,0.345,2.039,4.503
729,Car,-22.066,1.282,0.631,1.768,4.339
730,Car,69.3,69.879,0.188,1.794,4.207
731,Car,77.817,78.463,0.23,1.815,3.695
732,Car,-3.272,2.269,0.703,1.893,4.097
733,Car,85.008,85.754,0.343,1.858,3.593
734,Car,134.621,159.967,0.295,2.039,4.503
735,Car,85.123,-78.99,5.055,1.841,4.408
736,Car,45.398,-26.313,1.776,1.841,4.408
737,Car,-53.27,81.194,0.519,1.825,4.441
738,Car,152.975,179.175,0.295,2.039,4.503
739,Car,148.22,183.219,0.672,2.402,4.634
740,Car,86.425,111.36,0.461,1.853,4.24
741,Car,-51.259,74.438,0.459,1.756,4.441
742,Car,-64.358,-41.703,0.999,1.961,4.215
743,Car,65.525,66.295,0.119,1.682,4.226
744,Car,176.901,194.008,0.543,2.077,4.48
745,Car,30.894,-5.2,0.543,2.03,4.951
746,Car,-101.234,122.601,0.419,1.825,4.441
747,Car,-14.024,-8.461,0.786,1.836,4.204
748,Car,-128.183,147.424,0.769,1.825,4.441
749,Car,-18.269,4.736,0.539,1.809,4.76
750,Car,156.172,159.028,0.201,1.983,4.2
751,Car,-75.817,98.633,0.199,1.825,4.441
752,Car,-59.486,82.279,0.459,1.756,4.441
753,Car,188.862,200.348,0.243,2.077,4.48
754,Car,81.12,81.989,0.29,1.915,4.2
755,Car,8.044,-6.669,0.356,1.841,5.174
756,Car,-39.265,-16.085,0.804,1.961,4.215
757,Car,96.07,121.35,0.513,2.039,4.31
758,Car,101.254,126.228,0.454,2.039,4.503
759,Car,90.591,115.466,0.513,2.021,4.24
760,Car,-23.454,-35.891,0.974,1.881,4.18
761,Car,61.909,76.494,0.326,1.812,4.691
762,Car,141.932,148.25,0.477,2.411,4.905
763,Car,114.348,128.94,0.61,2.195,4.524
764,Car,86.288,100.985,0.376,1.777,4.436
765,Car,26.258,12.893,0.227,1.886,4.787
766,Car,39.678,50.788,0.477,2.077,4.951
767,Car,3.56,20.003,0.595,1.806,4.391
768,Car,104.687,119.799,0.752,2.195,4.524
769,Car,20.787,35.41,0.495,1.806,4.561
770,Car,93.86,108.371,0.676,2.195,4.524
771,Car,14.251,33.136,0.405,1.806,4.391
772,Pedestrian,24.051,53.209,0.891,0.946,1.081
773,Car,13.163,18.393,0.521,1.934,4.229
774,Car,141.843,148.252,0.477,2.411,4.905
775,Car,104.55,119.572,0.551,2.195,4.524
776,Car,26.223,12.925,0.23,1.815,4.816
777,Car,13.198,18.359,0.515,1.934,4.162
778,Car,86.126,100.784,0.332,1.794,4.436
779,Car,61.746,76.318,0.376,1.812,4.691
780,Car,14.044,32.92,0.405,1.806,4.391
781,Car,176.017,188.078,0.493,2.077,4.48
782,Car,39.527,50.679,0.427,2.077,4.951
783,Car,114.353,129.008,0.544,2.195,4.524
784,Car,93.803,108.312,0.676,2.195,4.691
785,Pedestrian,24.12,53.266,0.911,0.956,0.985
786,Car,20.607,35.231,0.445,1.806,4.561
787,Car,20.759,31.401,0.591,1.867,4.629
788,Car,-60.458,-37.423,0.934,2.104,4.215
789,Car,26.281,36.583,0.451,1.867,4.689
790,Car,-44.205,-44.985,0.986,2.049,4.409
791,Car,-75.979,103.761,0.519,1.825,4.441
792,Car,82.091,107.072,0.679,1.99,4.386
793,Car,-30.673,-7.523,0.759,1.849,4.723
794,Car,-7.733,-6.872,0.775,1.94,4.302
795,Car,-9.927,5.359,0.639,1.756,4.441
796,Pedestrian,7.753,36.311,0.781,0.824,1.259
797,Car,-6.854,26.46,0.589,2.102,4.628
798,Car,34.919,-11.359,0.811,1.924,4.164
799,Car,51.716,-35.085,2.518,1.841,4.408
800,Car,48.725,-23.047,1.583,1.841,4.408
801,Car,-8.704,23.317,0.6,1.937,4.143
802,Car,114.658,116.61,0.221,1.983,4.2
803,Car,-133.761,138.982,0.169,1.825,4.441
804,Car,-19.084,33.955,0.658,2.17,4.835
805,Car,-13.885,28.142,0.481,2.044,4.381
806,Car,126.755,152.526,0.295,2.039,4.503
807,Car,-92.497,115.062,0.647,1.913,4.441
808,Car,-41.469,52.067,0.226,1.913,4.441
809,Car,74.13,-64.379,3.938,1.841,4.408
810,Car,31.509,0.039,0.406,1.841,4.408
811,Car,61.806,-48.317,3.487,1.841,4.408
812,Car,125.363,127.323,0.321,1.983,4.2
813,Car,164.026,166.822,0.201,1.983,4.2
814,Car,138.981,141.251,0.221,1.983,4.2
815,Car,-57.414,89.461,-0.031,1.825,4.441
816,Car,-13.929,9.403,0.572,1.849,4.464
817,Car,106.6,131.627,0.454,2.039,4.503
818,Car,-36.605,-29.929,1.113,1.94,4.302
819,Car,-69.83,-65.635,1.013,1.94,4.302
820,Car,182.401,197.639,0.493,2.077,4.48
821,Car,-24.022,38.877,0.506,2.048,4.609
822,Car,20.917,7.334,0.399,1.884,4.162
823,Car,77.27,102.08,0.679,2.119,4.52
824,Car,-19.664,-18.936,0.763,1.94,4.302
825,Car,114.778,140.501,0.295,2.039,4.503
826,Car,61.753,62.483,0.282,2.039,4.669
827,Car,55.958,56.33,0.24,2.007,4.879
828,Pedestrian,-4.24,22.583,0.593,0.77,0.933
829,Car,111.411,136.687,0.345,2.039,4.503
830,Car,-22.066,1.282,0.631,1.768,4.339
831,Car,69.3,69.879,0.188,1.794,4.207
832,Car,77.817,78.463,0.23,1.815,3.695
833,Car,-2.795,2.756,0.705,1.893,4.097
834,Car,85.008,85.754,0.343,1.858,3.593
835,Car,134.621,159.967,0.295,2.039,4.503
836,Car,84.741,-78.476,4.99,1.841,4.408
837,Car,45.173,-26.103,1.753,1.841,4.408
838,Car,-53.772,81.645,0.519,1.825,4.441
839,Car,152.975,179.175,0.295,2.039,4.503
840,Car,148.22,183.219,0.672,2.402,4.634
841,Car,86.425,111.36,0.461,1.853,4.24
842,Car,-51.738,74.953,0.459,1.756,4.441
843,Car,-64.358,-41.703,0.999,1.961,4.215
844,Car,65.525,66.295,0.119,1.682,4.226
845,Car,176.901,194.008,0.543,2.077,4.48
846,Car,30.894,-5.2,0.543,2.03,4.951
847,Car,-101.495,122.868,0.419,1.825,4.441
848,Car,-13.689,-8.122,0.782,1.836,4.204
849,Car,-127.673,147.952,0.769,1.825,4.441
850,Car,-18.269,4.736,0.539,1.809,4.76
851,Car,156.172,159.028,0.201,1.983,4.2
852,Car,-76.28,99.088,0.282,1.825,4.441
853,Car,-59.997,82.766,0.459,1.756,4.441
854,Car,188.862,200.348,0.243,2.077,4.48
855,Car,81.12,81.989,0.29,1.915,4.2
856,Car,8.674,-6.88,0.346,1.841,5.174
857,Car,-39.265,-16.085,0.804,1.961,4.215
858,Car,96.07,121.35,0.513,2.039,4.31
859,Car,101.254,126.228,0.454,2.039,4.503
860,Car,90.591,115.466,0.513,2.021,4.24
861,Car,-23.454,-35.891,0.974,1.881,4.18
862,Car,61.332,75.857,0.326,1.812,4.691
863,Car,142.597,148.922,0.477,2.411,4.905
864,Car,113.825,128.425,0.604,2.195,4.524
865,Car,85.837,100.53,0.376,1.777,4.436
866,Car,26.226,13.046,0.227,1.886,4.787
867,Car,39.301,50.383,0.477,2.077,4.951
868,Car,2.909,19.239,0.615,1.806,4.391
869,Car,104.226,119.339,0.75,2.195,4.524
870,Car,20.504,35.12,0.495,1.806,4.561
871,Car,93.497,108.0,0.676,2.195,4.524
872,Car,13.712,32.548,0.405,1.806,4.391
873,Pedestrian,23.955,53.125,0.889,0.946,1.081
874,Car,13.786,19.035,0.505,1.934,4.229
875,Car,142.494,148.889,0.477,2.411,4.905
876,Car,104.056,119.086,0.556,2.195,4.524
877,Car,26.192,13.062,0.23,1.815,4.816
878,Car,13.838,19.004,0.501,1.934,4.162
879,Car,85.656,100.307,0.332,1.794,4.436
880,Car,61.126,75.639,0.376,1.812,4.691
881,Car,13.511,32.343,0.405,1.806,4.391
882,Car,176.027,188.088,0.493,2.077,4.48
883,Car,39.147,50.277,0.427,2.077,4.951
884,Car,113.82,128.484,0.546,2.195,4.524
885,Car,93.435,107.935,0.676,2.195,4.691
886,Pedestrian,24.055,53.221,0.918,0.956,0.985
887,Car,20.335,34.953,0.445,1.806,4.561
888,Car,20.759,31.401,0.591,1.867,4.629
889,Car,-60.458,-37.423,0.934,2.104,4.215
890,Car,26.281,36.583,0.451,1.867,4.689
891,Car,-44.205,-44.985,0.986,2.049,4.409
892,Car,-76.168,103.961,0.519,1.825,4.441
893,Car,82.091,107.072,0.679,1.99,4.386
894,Car,-30.673,-7.523,0.759,1.849,4.723
895,Car,-7.318,-6.462,0.769,1.94,4.302
896,Car,-10.684,4.543,0.649,1.756,4.441
897,Pedestrian,7.63,36.168,0.781,0.824,1.259
898,Car,-6.854,26.46,0.589,2.102,4.628
899,Car,34.919,-11.359,0.811,1.924,4.164
900,Car,51.403,-34.609,2.465,1.841,4.408
901,Car,48.137,-22.263,1.53,1.841,4.408
902,Car,-8.704,23.317,0.6,1.937,4.143
903,Car,114.658,116.61,0.221,1.983,4.2
904,Car,-133.122,139.068,0.169,1.825,4.441
905,Car,-19.084,33.955,0.658,2.17,4.835
906,Car,-13.885,28.142,0.481,2.044,4.381
907,Car,126.755,152.526,0.295,2.039,4.503
908,Car,-92.802,115.364,0.658,1.913,4.441
909,Car,-40.323,50.946,0.226,1.913,4.441
910,Car,73.766,-63.924,3.926,1.841,4.408
911,Car,31.293,0.404,0.393,1.841,4.408
912,Car,61.5,-47.9,3.476,1.841,4.408
913,Car,125.363,127.323,0.321,1.983,4.2
914,Car,164.026,166.822,0.201,1.983,4.2
915,Car,138.981,141.251,0.221,1.983,4.2
916,Car,-58.623,90.651,-0.031,1.825,4.441
917,Car,-13.929,9.403,0.572,1.849,4.464
918,Car,106.6,131.627,0.454,2.039,4.503
919,Car,-36.122,-29.516,1.113,1.94,4.302
920,Car,-68.798,-64.659,1.013,1.94,4.302
921,Car,182.401,197.639,0.493,2.077,4.48
922,Car,-24.022,38.877,0.506,2.048,4.609
923,Car,20.917,7.334,0.399,1.884,4.162
924,Car,77.27,102.08,0.679,2.119,4.52
925,Car,-19.605,-18.878,0.763,1.94,4.302
926,Car,114.778,140.501,0.295,2.039,4.503
927,Car,61.753,62.483,0.282,2.039,4.669
928,Car,55.958,56.33,0.24,2.007,4.879
929,Pedestrian,-4.119,22.702,0.601,0.77,0.933
930,Car,111.411,136.687,0.345,2.039,4.503
931,Car,-22.066,1.282,0.631,1.768,4.339
932,Car,69.3,69.879,0.188,1.794,4.207
933,Car,77.817,78.463,0.23,1.815,3.695
934,Car,-2.318,3.244,0.707,1.893,4.097
935,Car,85.008,85.754,0.343,1.858,3.593
936,Car,134.621,159.967,0.295,2.039,4.503
937,Car,84.598,-78.283,4.978,1.841,4.408
938,Car,44.947,-25.893,1.731,1.841,4.408
939,Car,-54.263,82.086,0.519,1.825,4.441
940,Car,152.975,179.175,0.295,2.039,4.503
941,Car,148.22,183.219,0.672,2.402,4.634
942,Car,86.425,111.36,0.461,1.853,4.24
943,Car,-52.373,75.636,0.459,1.756,4.441
944,Car,-64.358,-41.703,0.999,1.961,4.215
945,Car,65.525,66.295,0.119,1.682,4.226
946,Car,176.901,194.008,0.543,2.077,4.48
947,Car,30.894,-5.2,0.543,2.03,4.951
948,Car,-101.755,123.136,0.419,1.825,4.441
949,Car,-13.354,-7.783,0.778,1.836,4.204
950,Car,-127.394,148.241,0.769,1.825,4.441
951,Car,-18.269,4.736,0.539,1.809,4.76
952,Car,156.172,159.028,0.201,1.983,4.2
953,Car,-76.733,99.532,0.362,1.825,4.441
954,Car,-60.497,83.241,0.459,1.756,4.441
955,Car,188.862,200.348,0.243,2.077,4.48
956,Car,81.12,81.989,0.29,1.915,4.2
957,Car,9.278,-7.116,0.336,1.841,5.174
958,Car,-39.265,-16.085,0.804,1.961,4.215
959,Car,96.07,121.35,0.513,2.039,4.31
960,Car,101.254,126.228,0.454,2.039,4.503
961,Car,90.591,115.466,0.513,2.021,4.24
962,Car,-23.454,-35.891,0.974,1.881,4.18
963,Car,60.756,75.22,0.326,1.812,4.691
964,Car,143.263,149.594,0.477,2.411,4.905
965,Car,113.303,127.909,0.598,2.195,4.524
966,Car,85.385,100.075,0.376,1.777,4.436
967,Car,26.195,13.199,0.226,1.886,4.787
968,Car,38.923,49.979,0.477,2.077,4.951
969,Car,2.259,18.475,0.635,1.806,4.391
970,Car,103.764,118.879,0.748,2.195,4.524
971,Car,20.129,34.736,0.495,1.806,4.561
972,Car,93.134,107.629,0.676,2.195,4.524
973,Car,13.173,31.959,0.405,1.806,4.391
974,Pedestrian,23.86,53.042,0.887,0.946,1.081
975,Car,14.408,19.677,0.489,1.934,4.229
976,Car,143.145,149.526,0.477,2.411,4.905
977,Car,103.809,118.843,0.558,2.195,4.524
978,Car,26.161,13.197,0.23,1.815,4.816
979,Car,14.478,19.649,0.487,1.934,4.162
980,Car,85.191,99.836,0.332,1.794,4.436
981,Car,60.534,74.99,0.376,1.812,4.691
982,Car,12.984,31.772,0.405,1.806,4.391
983,Car,176.075,188.137,0.493,2.077,4.48
984,Car,38.771,49.879,0.427,2.077,4.951
985,Car,113.288,127.961,0.548,2.195,4.524
986,Car,93.07,107.563,0.676,2.195,4.691
987,Pedestrian,23.843,53.049,0.931,0.956,0.985
988,Car,20.066,34.678,0.445,1.806,4.561
989,Car,20.759,31.401,0.591,1.867,4.629
990,Car,-60.458,-37.423,0.934,2.104,4.215
991,Car,26.281,36.583,0.451,1.867,4.689
992,Car,-44.205,-44.985,0.986,2.049,4.409
993,Car,-76.602,104.406,0.519,1.825,4.441
994,Car,82.091,107.072,0.679,1.99,4.386
995,Car,-30.673,-7.523,0.759,1.849,4.723
996,Car,-6.903,-6.052,0.763,1.94,4.302
997,Car,-11.44,3.727,0.659,1.756,4.441
998,Pedestrian,7.507,36.025,0.781,0.824,1.259
999,Car,-6.854,26.46,0.589,2.102,4.628
1000,Car,34.919,-11.359,0.811,1.924,4.164
1001,Car,51.314,-34.473,2.445,1.841,4.408
1002,Car,47.917,-21.969,1.51,1.841,4.408
1003,Car,-8.704,23.317,0.6,1.937,4.143
1004,Car,114.658,116.61,0.221,1.983,4.2
1005,Car,-132.483,139.154,0.169,1.825,4.441
1006,Car,-19.084,33.955,0.658,2.17,4.835
1007,Car,-13.885,28.142,0.481,2.044,4.381
1008,Car,126.755,152.526,0.295,2.039,4.503
1009,Car,-93.107,115.667,0.669,1.913,4.441
1010,Car,-39.867,50.5,0.226,1.913,4.441
1011,Car,73.401,-63.469,3.914,1.841,4.408
1012,Car,31.08,0.767,0.381,1.841,4.408
1013,Car,61.193,-47.482,3.466,1.841,4.408
1014,Car,125.363,127.323,0.321,1.983,4.2
1015,Car,164.026,166.822,0.201,1.983,4.2
1016,Car,138.981,141.251,0.221,1.983,4.2
1017,Car,-59.067,91.062,-0.031,1.825,4.441
1018,Car,-13.929,9.403,0.572,1.849,4.464
1019,Car,106.6,131.627,0.454,2.039,4.503
1020,Car,-35.638,-29.102,1.113,1.94,4.302
1021,Car,-67.431,-63.366,1.013,1.94,4.302
1022,Car,182.401,197.639,0.493,2.077,4.48
1023,Car,-24.022,38.877,0.506,2.048,4.609
1024,Car,20.917,7.334,0.399,1.884,4.162
1025,Car,77.27,102.08,0.679,2.119,4.52
1026,Car,-19.526,-18.8,0.763,1.94,4.302
1027,Car,114.778,140.501,0.295,2.039,4.503
1028,Car,61.753,62.483,0.282,2.039,4.669
1029,Car,55.958,56.33,0.24,2.007,4.879
1030,Pedestrian,-3.998,22.822,0.609,0.77,0.933
1031,Car,111.411,136.687,0.345,2.039,4.503
1032,Car,-22.066,1.282,0.631,1.768,4.339
1033,Car,69.3,69.879,0.188,1.794,4.207
1034,Car,77.817,78.463,0.23,1.815,3.695
1035,Car,-1.841,3.732,0.709,1.893,4.097
1036,Car,85.008,85.754,0.343,1.858,3.593
1037,Car,134.621,159.967,0.295,2.039,4.503
1038,Car,84.169,-77.704,4.942,1.841,4.408
1039,Car,44.795,-25.762,1.714,1.841,4.408
1040,Car,-54.913,82.671,0.519,1.825,4.441
1041,Car,152.975,179.175,0.295,2.039,4.503
1042,Car,148.22,183.219,0.672,2.402,4.634
1043,Car,86.425,111.36,0.461,1.853,4.24
1044,Car,-52.608,75.885,0.459,1.756,4.441
1045,Car,-64.358,-41.703,0.999,1.961,4.215
1046,Car,65.525,66.295,0.119,1.682,4.226
1047,Car,176.901,194.008,0.543,2.077,4.48
1048,Car,30.894,-5.2,0.543,2.03,4.951
1049,Car,-101.864,123.248,0.419,1.825,4.441
1050,Car,-13.02,-7.444,0.774,1.836,4.204
1051,Car,-126.835,148.821,0.769,1.825,4.441
1052,Car,-18.269,4.736,0.539,1.809,4.76
1053,Car,156.172,159.028,0.201,1.983,4.2
1054,Car,-77.334,100.122,0.469,1.825,4.441
1055,Car,-61.16,83.871,0.459,1.756,4.441
1056,Car,188.862,200.348,0.243,2.077,4.48
1057,Car,81.12,81.989,0.29,1.915,4.2
1058,Car,10.061,-7.473,0.322,1.841,5.174
1059,Car,-39.265,-16.085,0.804,1.961,4.215
1060,Car,96.07,121.35,0.513,2.039,4.31
1061,Car,101.254,126.228,0.454,2.039,4.503
1062,Car,90.591,115.466,0.513,2.021,4.24
1063,Car,-23.454,-35.891,0.974,1.881,4.18
1064,Car,60.183,74.588,0.326,1.812,4.691
1065,Car,143.868,150.203,0.477,2.411,4.905
1066,Car,112.817,127.454,0.592,2.195,4.524
1067,Car,84.891,99.576,0.376,1.777,4.436
1068,Car,26.179,13.295,0.224,1.886,4.787
1069,Car,38.545,49.574,0.477,2.077,4.951
1070,Car,1.608,17.711,0.655,1.806,4.391
1071,Car,103.302,118.419,0.746,2.195,4.524
1072,Car,20.024,34.629,0.495,1.806,4.561
1073,Car,92.771,107.258,0.676,2.195,4.524
1074,Car,12.634,31.371,0.405,1.806,4.391
1075,Pedestrian,23.745,52.961,0.879,0.946,1.081
1076,Car,15.031,20.319,0.473,1.934,4.229
1077,Car,143.729,150.115,0.477,2.411,4.905
1078,Car,103.359,118.401,0.562,2.195,4.524
1079,Car,26.141,13.288,0.23,1.815,4.816
1080,Car,15.118,20.294,0.473,1.934,4.162
1081,Car,84.881,99.522,0.332,1.794,4.436
